#{"t_start": 1626962665.03672, "env_id": "fertilization-v0"}
r,l,t
-130.051157,30,2618.395468
155.085975,30,2619.300206
2.237324,30,2620.204675
123.218706,30,2621.123928
144.590501,30,2622.048088
119.668756,30,2622.981292
-194.868336,30,2623.902528
-200.0,30,2624.844296
130.917158,30,2625.756157
-158.433686,30,2626.664345
64.861544,30,2627.639843
78.150157,30,2628.599365
-317.652527,30,2629.741698
152.964819,30,2630.663673
65.371794,30,2631.59058
-280.0,30,2632.556291
-158.900471,30,2633.481848
70.765651,30,2634.438499
-140.431351,30,2635.502873
-146.977954,30,2636.450897
55.925629,30,2637.352322
-95.214379,30,2638.308535
82.764162,30,2639.415451
37.074213,30,2640.52819
-105.84857,30,2641.556714
84.270256,30,2642.45021
1.605013,30,2643.348453
115.327265,30,2644.241785
-141.401007,30,2645.133857
14.931652,30,2646.047566
146.549181,30,2646.945088
131.362376,30,2647.855339
161.019707,30,2648.77887
162.839837,30,2649.741839
-220.0,30,2650.68697
144.911482,30,2651.713435
-157.985158,30,2652.700145
-122.422159,30,2653.673108
66.170534,30,2654.610718
59.642532,30,2655.546501
9.209416,30,2656.471977
55.183045,30,2657.446389
-247.124547,30,2658.408319
-62.531844,30,2659.374308
52.210165,30,2660.358371
115.926727,30,2661.28238
82.404984,30,2662.459801
-85.824176,30,2663.529535
-13.649131,30,2664.515397
-228.239016,30,2665.591414
-154.30706,30,2666.658563
71.866281,30,2667.620497
-208.239016,30,2668.512481
26.49802,30,2669.401849
95.686587,30,2670.342713
136.668728,30,2671.294977
76.338468,30,2672.359405
-27.769103,30,2673.418356
120.478903,30,2674.515998
101.909407,30,2675.609349
-1.002196,30,2676.612384
39.315166,30,2677.497147
46.22635,30,2678.454997
-217.440109,30,2679.543821
55.743703,30,2680.578414
-180.0,30,2681.642118
-245.641728,30,2682.58674
141.206737,30,2683.585135
103.223518,30,2684.652575
3.58613,30,2685.723023
-196.545244,30,2686.792871
130.731557,30,2687.767594
78.977842,30,2688.702926
-285.284906,30,2689.767878
-148.239016,30,2690.804317
14.527541,30,2691.87145
107.434826,30,2692.906238
51.004527,30,2693.96987
75.802298,30,2694.974633
-149.675957,30,2696.036077
141.206737,30,2697.329299
113.189173,30,2698.465413
-145.955184,30,2699.523367
-126.284165,30,2700.580841
68.601912,30,2701.635068
128.249614,30,2702.729427
114.51987,30,2703.783899
76.450602,30,2704.83891
56.133129,30,2705.877625
151.748661,30,2706.86386
-105.909862,30,2707.936507
98.32855,30,2708.907693
-240.0,30,2709.798645
51.647976,30,2710.690096
64.554792,30,2711.577275
-103.121609,30,2712.463923
6.499814,30,2713.423962
115.087052,30,2714.342411
141.233498,30,2715.22579
-9.696949,30,2716.109816
-73.305624,30,2716.991496
47.813949,30,2717.88306
37.106623,30,2718.771518
145.006478,30,2719.652491
123.033867,30,2720.536174
-137.440109,30,2721.444248
-97.496787,30,2722.330211
55.925629,30,2723.218695
-213.180988,30,2724.224076
-61.557843,30,2725.173878
26.688297,30,2726.073757
126.292956,30,2727.172256
-137.804472,30,2728.196868
78.997804,30,2729.10393
58.627276,30,2730.003182
-71.707777,30,2731.132942
-66.818285,30,2732.060413
70.898777,30,2732.973368
13.828711,30,2733.870603
25.838435,30,2734.811304
-38.439284,30,2735.733746
4.511996,30,2736.677995
-89.675957,30,2737.60784
-137.804472,30,2738.547463
6.038917,30,2739.463378
91.172171,30,2740.426217
68.190616,30,2741.348502
-77.985158,30,2742.262725
143.036617,30,2743.179839
-11.752868,30,2744.083619
-117.052545,30,2745.019857
95.322129,30,2745.934346
56.738108,30,2747.032275
28.049249,30,2748.025175
-184.01876,30,2748.949853
46.259007,30,2749.854621
35.635229,30,2750.783487
63.635835,30,2751.701802
-160.0,30,2752.604362
-106.569616,30,2753.518713
-20.27048,30,2754.436216
35.682698,30,2755.327923
67.866065,30,2756.328997
-110.051157,30,2757.404122
130.917158,30,2758.308155
-34.889696,30,2759.214239
-137.804472,30,2760.321993
92.956011,30,2761.314087
-169.818154,30,2762.22711
101.945288,30,2763.365865
99.375612,30,2764.317825
79.054854,30,2765.383924
-100.755589,30,2766.304651
75.23523,30,2767.197271
-18.82509,30,2768.099447
52.210165,30,2769.037525
-9.585881,30,2769.936737
21.671078,30,2770.840077
14.071033,30,2771.74295
14.071033,30,2772.652312
-18.062109,30,2773.666651
117.771296,30,2774.561213
59.562217,30,2775.462823
64.610974,30,2776.35885
29.051699,30,2777.295594
-152.091657,30,2778.222903
-67.057897,30,2779.195164
79.676035,30,2780.144706
-89.675957,30,2781.093578
38.117537,30,2782.006481
-33.310038,30,2782.914172
38.886566,30,2783.841807
78.569632,30,2784.750179
-86.776561,30,2785.653029
-111.707777,30,2786.633631
-116.291433,30,2787.604143
120.478903,30,2788.669413
142.201864,30,2789.697674
57.701614,30,2790.727266
-160.0,30,2791.652923
-147.460782,30,2792.714015
64.861544,30,2793.61958
50.887983,30,2794.723321
84.727773,30,2795.935722
23.949899,30,2796.849203
82.682058,30,2797.91841
46.771311,30,2798.847456
44.648046,30,2799.760375
29.476133,30,2800.699568
-163.837079,30,2801.616861
111.438083,30,2802.537357
2.996011,30,2803.445126
-118.900471,30,2804.627528
85.30383,30,2805.574655
23.63048,30,2806.644326
-187.124547,30,2807.590768
65.467805,30,2808.503768
-63.972125,30,2809.644325
-200.0,30,2810.56408
47.602648,30,2811.496953
59.925062,30,2812.40022
101.909407,30,2813.317715
65.566084,30,2814.20809
88.686411,30,2815.128997
85.730844,30,2816.053834
82.831828,30,2817.075362
107.14982,30,2818.211863
76.50323,30,2819.326328
-240.0,30,2820.281286
-180.0,30,2821.268236
91.052594,30,2822.456105
31.757153,30,2823.383033
46.81062,30,2824.28045
-59.085441,30,2825.228564
35.342812,30,2826.188938
-220.0,30,2827.123166
-8.667248,30,2828.022457
83.143146,30,2829.185695
18.278055,30,2830.104292
76.60356,30,2831.039725
-8.244986,30,2831.932964
-20.550484,30,2832.892247
-50.051157,30,2833.810897
22.68986,30,2834.727824
74.400919,30,2835.633434
50.745415,30,2836.543071
156.060472,30,2837.451709
-163.121609,30,2838.352012
-60.0,30,2839.280282
-15.885827,30,2840.190776
-192.938437,30,2841.104495
65.311587,30,2842.048109
22.526695,30,2843.043275
53.41875,30,2843.958493
-34.047978,30,2844.876604
55.633804,30,2845.842337
-83.23239,30,2846.80313
72.284049,30,2847.738403
-67.990697,30,2848.691086
0.559693,30,2849.630016
39.018555,30,2850.543912
-60.368225,30,2851.457717
-2.656021,30,2852.366303
87.613144,30,2853.27128
24.80868,30,2854.1943
107.82431,30,2855.10784
62.554752,30,2856.021915
0.0,30,2856.924984
43.560903,30,2857.812085
146.330333,30,2858.801685
-19.719048,30,2859.742659
-18.595665,30,2860.841514
-20.390021,30,2861.751751
-180.0,30,2862.687766
3.907976,30,2863.653853
112.27819,30,2864.621632
23.924943,30,2865.585278
66.9819,30,2866.581811
-9.86712,30,2867.545813
27.305242,30,2868.515182
39.519164,30,2869.480909
-54.448761,30,2870.433975
71.265933,30,2871.389389
47.602648,30,2872.383526
36.420319,30,2873.338778
95.686587,30,2874.29122
79.450639,30,2875.218166
87.115082,30,2876.145723
33.406329,30,2877.079113
-165.896322,30,2878.002431
-63.683941,30,2878.933132
45.534061,30,2879.907176
-88.166039,30,2880.869301
28.826572,30,2881.806521
-9.585881,30,2882.734943
27.621382,30,2883.766443
65.261286,30,2885.01644
-38.598243,30,2885.965787
-59.765031,30,2886.919835
55.387731,30,2887.869063
95.173346,30,2888.80716
61.51781,30,2889.783743
65.110304,30,2890.739247
1.575986,30,2891.669003
-141.179392,30,2892.630099
-43.534146,30,2893.81465
32.674681,30,2894.76093
28.188451,30,2895.739128
84.959745,30,2896.704154
-16.486811,30,2897.648936
0.0,30,2898.580214
27.305242,30,2899.584481
42.843628,30,2900.556538
5.216298,30,2901.51281
47.967806,30,2902.486648
38.876402,30,2903.484904
74.459349,30,2904.522634
95.686587,30,2905.501977
23.720391,30,2906.475794
13.194187,30,2907.468925
-16.490541,30,2908.462349
0.0,30,2909.513869
-37.052545,30,2910.585051
0.0,30,2911.582649
51.41636,30,2912.537341
47.254262,30,2913.502259
87.115082,30,2914.399911
-10.762628,30,2915.288293
17.183316,30,2916.175231
-49.88499,30,2917.069614
-86.708774,30,2917.965382
27.305242,30,2918.87179
42.843628,30,2919.763047
-79.753941,30,2920.656761
23.519461,30,2921.554443
85.126417,30,2922.455664
61.764973,30,2923.363605
-28.70765,30,2924.370767
0.0,30,2925.350335
-29.532425,30,2926.626926
0.0,30,2927.614342
45.741633,30,2928.560411
34.909909,30,2929.500088
24.018541,30,2930.435204
0.0,30,2931.393063
104.711624,30,2932.283575
25.4187,30,2933.222583
24.554595,30,2934.156086
-60.0,30,2935.084383
-60.0,30,2936.016435
44.105109,30,2936.945906
0.0,30,2937.868009
102.832189,30,2938.762713
-14.387202,30,2939.648273
24.92468,30,2940.532745
28.580797,30,2941.419487
0.0,30,2942.308162
-20.0,30,2943.197271
-66.750806,30,2944.086784
-21.063232,30,2944.98071
0.0,30,2945.868052
-49.451723,30,2946.751045
26.318381,30,2947.638301
-80.0,30,2948.533106
12.764013,30,2949.450042
0.0,30,2950.342744
-79.765031,30,2951.230053
-25.101257,30,2952.111462
-29.92782,30,2952.99758
0.0,30,2953.893185
-98.41362,30,2954.783523
25.651319,30,2955.664442
0.502483,30,2956.544246
0.0,30,2957.428053
-12.022567,30,2958.515885
-36.756343,30,2959.435704
0.0,30,2960.399471
0.0,30,2961.310561
8.272776,30,2962.23178
-113.393522,30,2963.12462
38.402832,30,2964.024084
0.0,30,2964.944644
64.505362,30,2965.831518
24.082985,30,2966.720431
-160.0,30,2967.60537
0.0,30,2968.487937
0.0,30,2969.378077
35.883247,30,2970.263936
-40.319308,30,2971.150431
27.511736,30,2972.03371
23.63048,30,2972.925232
0.0,30,2973.818783
15.097274,30,2974.704554
0.0,30,2975.593977
13.328006,30,2976.480801
-72.46687,30,2977.375121
0.0,30,2978.275651
-17.855175,30,2979.213892
76.075284,30,2980.144073
26.733243,30,2981.072204
35.342812,30,2981.99512
15.951837,30,2982.915125
-5.177508,30,2983.823347
-24.355915,30,2984.749688
40.480977,30,2985.701977
61.863132,30,2986.590631
0.0,30,2987.474554
-80.906234,30,2988.363546
0.0,30,2989.552663
22.741015,30,2990.51125
0.0,30,2991.460434
-20.0,30,2992.38167
0.0,30,2993.287728
-9.86712,30,2994.198546
-84.742443,30,2995.114508
99.772292,30,2996.017852
60.786672,30,2996.939209
9.454951,30,2997.853462
0.0,30,2998.774135
0.0,30,2999.725888
-13.497945,30,3000.674493
0.0,30,3001.62792
0.0,30,3002.586381
22.258721,30,3003.51236
16.316059,30,3004.453479
1.721669,30,3005.422825
-40.0,30,3006.399701
32.918101,30,3007.314348
0.0,30,3008.252115
25.651319,30,3009.192515
0.0,30,3010.083038
-15.883282,30,3010.974441
0.0,30,3011.864836
21.031729,30,3012.754604
-36.863797,30,3013.638675
0.0,30,3014.522294
15.952583,30,3015.411214
82.682058,30,3016.296537
37.104694,30,3017.177128
-30.240392,30,3018.068495
0.0,30,3018.97302
-8.559033,30,3019.87125
0.0,30,3020.986939
10.316784,30,3021.914268
23.720391,30,3022.811748
0.0,30,3023.708703
0.0,30,3024.595047
18.826428,30,3025.480413
0.0,30,3026.371487
8.272776,30,3027.2545
-18.595665,30,3028.173639
-33.41088,30,3029.079128
-8.777804,30,3029.968175
36.812567,30,3030.856328
0.0,30,3031.736691
-20.0,30,3032.620549
0.0,30,3033.509088
0.0,30,3034.392427
-12.466846,30,3035.277804
-2.903241,30,3036.161588
0.0,30,3037.051735
-12.466846,30,3037.938478
0.0,30,3038.831502
-14.387202,30,3039.712981
0.0,30,3040.597658
47.843707,30,3041.503717
-0.010311,30,3042.393567
-83.23239,30,3043.38073
-80.0,30,3044.275759
43.413652,30,3045.320293
-20.0,30,3046.426814
0.0,30,3047.446654
10.316784,30,3048.393464
-36.280711,30,3049.337739
0.0,30,3050.275851
18.516671,30,3051.227016
-26.586823,30,3052.396049
0.0,30,3053.32606
0.0,30,3054.252166
51.612165,30,3055.16946
0.0,30,3056.08684
16.187188,30,3057.037973
-93.337867,30,3057.958627
0.0,30,3058.909474
35.342812,30,3059.834817
0.0,30,3060.746743
-48.737645,30,3061.657257
0.0,30,3062.690209
0.0,30,3063.599663
-7.185165,30,3064.490518
13.322469,30,3065.678694
-72.46687,30,3066.58436
43.895683,30,3067.507774
0.0,30,3068.603951
0.0,30,3069.708788
0.0,30,3070.628881
0.0,30,3071.53916
65.311587,30,3072.438556
-20.629102,30,3073.42626
0.0,30,3074.351761
17.620636,30,3075.248408
15.952583,30,3076.151515
-101.179392,30,3077.050674
19.756021,30,3078.015763
-20.0,30,3078.995351
-3.293525,30,3079.903279
27.505488,30,3080.852015
0.0,30,3081.794338
23.725499,30,3082.738176
0.0,30,3083.680957
0.0,30,3084.813103
0.0,30,3085.714049
23.380287,30,3086.650723
17.913649,30,3087.584921
0.0,30,3088.537077
0.0,30,3089.456043
0.0,30,3090.386218
0.0,30,3091.339499
0.0,30,3092.28945
19.371324,30,3093.241306
0.0,30,3094.213814
0.0,30,3095.186889
0.0,30,3096.130605
-10.265763,30,3097.086878
49.353725,30,3098.060199
-9.196712,30,3099.094626
13.762163,30,3100.03121
43.560903,30,3100.976552
0.0,30,3101.919941
49.213098,30,3102.878213
41.188558,30,3103.863912
0.0,30,3104.777342
0.0,30,3105.682858
27.697255,30,3106.594
-8.568312,30,3107.508471
26.230685,30,3108.481597
25.370329,30,3109.534075
-40.0,30,3110.512567
17.287867,30,3111.65358
29.377124,30,3112.675407
27.349388,30,3113.709672
10.316784,30,3114.70461
0.0,30,3115.68449
0.0,30,3116.616862
-95.180509,30,3117.850639
0.0,30,3119.135026
0.0,30,3120.15171
14.16774,30,3121.049716
19.371324,30,3121.957068
0.0,30,3122.837406
15.706363,30,3123.75905
0.0,30,3124.845609
0.0,30,3125.858483
-33.41088,30,3126.971503
0.0,30,3128.253535
0.0,30,3129.438347
0.0,30,3130.634436
0.0,30,3131.93977
0.0,30,3132.918236
19.756021,30,3134.171468
0.0,30,3135.15782
0.0,30,3136.404361
22.804749,30,3137.733821
0.0,30,3138.993922
0.0,30,3140.208489
-40.0,30,3141.143047
20.730445,30,3142.076379
0.0,30,3143.006295
0.0,30,3143.930505
0.0,30,3144.850019
0.0,30,3145.757322
0.0,30,3146.686468
0.0,30,3147.628327
0.0,30,3148.536342
0.0,30,3149.436705
0.0,30,3150.369797
0.0,30,3151.288829
0.0,30,3152.197182
0.0,30,3153.303302
23.445737,30,3154.21911
60.786672,30,3155.143753
-39.149867,30,3156.067453
0.0,30,3157.002791
13.322469,30,3157.923988
0.0,30,3158.907993
-20.0,30,3159.929437
0.0,30,3160.859065
0.0,30,3161.801693
0.0,30,3162.839677
0.0,30,3163.952172
0.0,30,3165.051997
0.0,30,3166.022987
0.0,30,3166.98175
0.0,30,3167.985368
0.0,30,3168.891742
0.0,30,3169.823672
0.0,30,3170.748327
-66.750806,30,3171.659263
0.0,30,3172.568905
0.0,30,3173.525607
45.534061,30,3174.42552
0.0,30,3175.319695
0.0,30,3176.219326
0.0,30,3177.115015
0.0,30,3178.022074
0.0,30,3178.915607
4.209753,30,3179.803727
0.0,30,3180.736508
0.0,30,3181.631913
0.0,30,3182.520505
20.61242,30,3183.412338
0.0,30,3184.328017
0.0,30,3185.444125
0.0,30,3186.36428
-35.0765,30,3187.285029
0.0,30,3188.224199
0.0,30,3189.188786
3.675839,30,3190.113607
0.0,30,3191.041776
0.0,30,3191.953054
0.0,30,3192.84753
0.0,30,3193.735257
0.0,30,3194.651978
0.0,30,3195.562016
0.0,30,3196.46996
0.0,30,3197.361529
0.0,30,3198.250403
0.0,30,3199.154613
0.0,30,3200.061041
0.0,30,3200.949015
0.0,30,3201.862533
0.0,30,3202.757425
0.0,30,3203.661108
-91.247723,30,3204.55018
0.0,30,3205.45365
0.0,30,3206.342217
0.0,30,3207.232042
0.0,30,3208.12382
0.0,30,3209.028087
0.0,30,3209.935231
0.0,30,3210.827238
0.0,30,3211.723404
115.984444,30,3212.618279
0.0,30,3213.519815
40.480977,30,3214.444653
0.0,30,3215.354434
0.0,30,3216.274282
0.0,30,3217.404572
3.855879,30,3218.30663
110.955327,30,3219.247991
0.0,30,3220.152966
-0.153858,30,3221.062917
0.0,30,3221.965233
0.0,30,3222.908085
0.0,30,3223.81105
0.0,30,3224.708476
0.0,30,3225.603008
0.0,30,3226.508781
17.287867,30,3227.428047
23.785905,30,3228.341079
12.764013,30,3229.250147
0.0,30,3230.151579
0.0,30,3231.09789
0.0,30,3232.01633
-16.281117,30,3233.158166
0.0,30,3234.074762
0.0,30,3235.005926
0.0,30,3235.940077
0.0,30,3236.849264
0.0,30,3237.792153
0.0,30,3238.704088
0.0,30,3239.645322
0.0,30,3240.55078
0.0,30,3241.462666
0.0,30,3242.37981
-93.387833,30,3243.309004
-8.952538,30,3244.227343
0.0,30,3245.205594
21.031729,30,3246.468825
0.0,30,3247.473611
0.0,30,3248.390256
0.0,30,3249.522455
0.0,30,3250.437575
0.0,30,3251.35782
0.0,30,3252.289852
0.0,30,3253.208056
0.0,30,3254.116927
0.0,30,3255.023557
15.951837,30,3255.918732
-107.03678,30,3256.826578
5.185878,30,3257.780975
0.0,30,3258.685751
0.0,30,3259.648406
0.0,30,3260.57892
0.0,30,3261.518508
0.0,30,3262.464976
-128.216029,30,3263.372961
4.410686,30,3264.473635
0.0,30,3265.492901
0.0,30,3266.395167
0.0,30,3267.291971
22.166468,30,3268.19339
0.0,30,3269.091713
0.0,30,3269.99207
0.0,30,3270.880102
0.0,30,3271.77077
0.0,30,3272.667985
0.0,30,3273.566643
0.0,30,3274.468713
81.413711,30,3275.356019
12.347654,30,3276.248632
0.0,30,3277.157587
29.741861,30,3278.057947
0.0,30,3278.953464
0.0,30,3279.846233
0.0,30,3280.941623
0.0,30,3281.841837
0.0,30,3282.761762
0.0,30,3283.659472
1.442841,30,3284.566633
0.0,30,3285.472119
0.0,30,3286.375433
0.0,30,3287.268647
-39.149867,30,3288.173209
12.756736,30,3289.122791
0.0,30,3290.042108
0.0,30,3290.947228
0.0,30,3291.894344
0.0,30,3292.805455
0.0,30,3293.725963
0.0,30,3294.735831
0.0,30,3295.852816
-64.158959,30,3296.880922
0.0,30,3297.852156
31.265883,30,3298.959605
18.495187,30,3299.876847
0.0,30,3300.805425
0.0,30,3301.691552
0.0,30,3302.651487
0.0,30,3303.655296
64.436034,30,3304.754359
-23.997954,30,3305.760812
0.0,30,3306.759081
